operadores	beneficio	tiempo
ChangeChange2SwapAdd	58.7	34.6775
ChangeChange2SwapAdd	66.1	32.1343
ChangeChange2SwapAdd	77.4	33.2321
ChangeChange2SwapAdd	39.3	34.5703
ChangeChange2SwapAdd	55.6	31.0762
ChangeChange2SwapAdd	59.5	34.0701
ChangeChange2SwapAdd	65.1	31.2271
ChangeChange2SwapAdd	78.4	31.0027
ChangeChange2SwapAdd	40.900000000000006	33.5738
ChangeChange2SwapAdd	71.9	33.9653
ChangeChange2SwapAdd	40.7	36.3904
ChangeChange2SwapAdd	73.7	34.5355
ChangeChange2SwapAdd	59.400000000000006	35.468
ChangeChange2SwapAdd	65.4	34.8995
ChangeChange2SwapAdd	56.4	37.3906
ChangeChange2SwapAdd	76.4	31.9364
ChangeChange2SwapAdd	51.8	34.0157
ChangeChange2SwapAdd	57.9	30.6692
ChangeChange2SwapAdd	43.60000000000001	30.6458
ChangeChange2SwapAdd	52.900000000000006	30.6408
ChangeChange2SwapAdd	36.3	30.9943
ChangeChange2SwapAdd	60.699999999999996	32.449
ChangeChange2SwapAdd	46.9	30.7135
ChangeChange2SwapAdd	46.1	31.1443
ChangeChange2SwapAdd	49.3	31.4967
ChangeChange2SwapAdd	49.8	31.4717
ChangeChange2SwapAdd	56.400000000000006	31.8491
ChangeChange2SwapAdd	49.8	31.8846
ChangeChange2SwapAdd	59.099999999999994	33.4731
ChangeChange2SwapAdd	61.5	33.151
ChangeChange2SwapAdd	59.0	33.8965
ChangeChange2SwapAdd	58.0	32.701
ChangeChange2SwapAdd	78.9	31.398
ChangeChange2SwapAdd	54.6	34.5846
ChangeChange2SwapAdd	85.5	31.9598
ChangeChange2SwapAdd	64.6	33.0481
ChangeChange2SwapAdd	54.3	35.102
ChangeChange2SwapAdd	60.6	32.0979
ChangeChange2SwapAdd	70.0	40.832
ChangeChange2SwapAdd	70.0	35.2474
ChangeChange2SwapAdd	63.6	33.6686
ChangeChange2SwapAdd	51.4	33.5713
ChangeChange2SwapAdd	39.4	34.0853
ChangeChange2SwapAdd	55.3	34.1554
ChangeChange2SwapAdd	51.7	37.0031
ChangeChange2SwapAdd	58.7	33.0013
ChangeChange2SwapAdd	56.2	34.7847
ChangeChange2SwapAdd	63.2	38.2146
ChangeChange2SwapAdd	74.3	34.515
ChangeChange2SwapAdd	10.899999999999999	29.8251
ChangeChange2SwapAdd	65.6	31.6605
ChangeChange2SwapAdd	49.5	31.3679
ChangeChange2SwapAdd	51.7	31.9939
ChangeChange2SwapAdd	76.9	30.5355
ChangeChange2SwapAdd	50.0	33.0205
ChangeChange2SwapAdd	65.3	38.0881
ChangeChange2SwapAdd	70.4	32.1595
ChangeChange2SwapAdd	66.7	31.8674
ChangeChange2SwapAdd	70.4	30.645
ChangeChange2SwapAdd	58.599999999999994	31.0445
ChangeChange2SwapAdd	69.7	34.0684
ChangeChange2SwapAdd	64.1	33.8809
ChangeChange2SwapAdd	30.1	23.9531
ChangeChange2SwapAdd	54.400000000000006	33.2516
ChangeChange2SwapAdd	68.8	35.7096
ChangeChange2SwapAdd	40.5	32.6776
ChangeChange2SwapAdd	44.400000000000006	33.2691
ChangeChange2SwapAdd	80.6	31.1962
ChangeChange2SwapAdd	59.3	30.9043
ChangeChange2SwapAdd	58.400000000000006	33.7872
ChangeChange2SwapAdd	60.1	34.6864
ChangeChange2SwapAdd	60.4	34.4322
ChangeChange2SwapAdd	70.8	34.4769
ChangeChange2SwapAdd	66.3	41.9696
ChangeChange2SwapAdd	61.0	32.9567
ChangeChange2SwapAdd	50.3	40.0712
ChangeChange2SwapAdd	61.2	32.1306
ChangeChange2SwapAdd	33.8	37.3191
ChangeChange2Change3SwapAdd	63.0	77.277
ChangeChange2Change3SwapAdd	58.3	78.5851
ChangeChange2Change3SwapAdd	53.699999999999996	114.1698
ChangeChange2Change3SwapAdd	48.9	75.5775
ChangeChange2Change3SwapAdd	74.6	93.089
ChangeChange2Change3SwapAdd	40.7	76.4015
ChangeChange2Change3SwapAdd	50.1	72.1809
ChangeChange2Change3SwapAdd	61.6	86.0086
ChangeChange2Change3SwapAdd	64.2	83.8754
ChangeChange2Change3SwapAdd	57.0	72.6046
ChangeChange2Change3SwapAdd	70.9	74.3997
ChangeChange2Change3SwapAdd	57.3	85.9168
ChangeChange2Change3SwapAdd	54.8	77.2385
ChangeChange2Change3SwapAdd	52.4	113.1685
ChangeChange2Change3SwapAdd	66.2	95.6807
ChangeChange2Change3SwapAdd	55.4	92.6825
ChangeChange2Change3SwapAdd	67.7	100.3377
ChangeChange2Change3SwapAdd	55.4	75.0263
ChangeChange2Change3SwapAdd	92.3	75.1762
ChangeChange2Change3SwapAdd	59.400000000000006	82.1711
ChangeChange2Change3SwapAdd	43.2	81.591
ChangeChange2Change3SwapAdd	52.1	74.6621
ChangeChange2Change3SwapAdd	71.0	95.595
ChangeChange2Change3SwapAdd	51.1	87.7233
ChangeChange2Change3SwapAdd	62.4	94.2142
ChangeChange2Change3SwapAdd	52.5	125.949
ChangeChange2Change3SwapAdd	68.9	82.1521
ChangeChange2Change3SwapAdd	61.2	107.3085
ChangeChange2Change3SwapAdd	59.5	74.7954
ChangeChange2Change3SwapAdd	84.8	84.3502
ChangeChange2Change3SwapAdd	81.6	68.6688
ChangeChange2Change3SwapAdd	38.900000000000006	73.4416
ChangeChange2Change3SwapAdd	49.7	70.5954
ChangeChange2Change3SwapAdd	52.2	79.2519
ChangeChange2Change3SwapAdd	42.3	75.2995
ChangeChange2Change3SwapAdd	49.0	69.6219
ChangeChange2Change3SwapAdd	60.7	73.967
ChangeChange2Change3SwapAdd	41.2	99.6273
ChangeChange2Change3SwapAdd	73.5	83.2302
ChangeChange2Change3SwapAdd	69.6	119.9211
ChangeChange2Change3SwapAdd	71.7	116.8467
ChangeChange2Change3SwapAdd	62.7	85.1123
ChangeChange2Change3SwapAdd	66.9	86.1715
ChangeChange2Change3SwapAdd	63.099999999999994	83.8158
ChangeChange2Change3SwapAdd	59.5	101.0597
ChangeChange2Change3SwapAdd	69.89999999999999	130.5179
ChangeChange2Change3SwapAdd	68.5	86.1369
ChangeChange2Change3SwapAdd	49.0	91.6544
ChangeChange2Change3SwapAdd	49.1	85.5783
ChangeChange2Change3SwapAdd	71.3	108.874
ChangeChange2Change3SwapAdd	47.6	85.2041
ChangeChange2Change3SwapAdd	42.1	101.3475
ChangeChange2Change3SwapAdd	44.099999999999994	81.6001
ChangeChange2Change3SwapAdd	54.3	99.1359
ChangeChange2Change3SwapAdd	83.0	86.423
ChangeChange2Change3SwapAdd	53.0	83.7161
ChangeChange2Change3SwapAdd	50.4	84.0877
ChangeChange2Change3SwapAdd	75.3	84.0181
ChangeChange2Change3SwapAdd	46.4	99.389
ChangeChange2Change3SwapAdd	69.9	78.8579
ChangeChange2Change3SwapAdd	47.300000000000004	78.3493
ChangeChange2Change3SwapAdd	50.5	92.0643
ChangeChange2Change3SwapAdd	64.8	116.7747
ChangeChange2Change3SwapAdd	62.3	81.5985
ChangeChange2Change3SwapAdd	68.9	73.1256
ChangeChange2Change3SwapAdd	74.60000000000001	79.4728
ChangeChange2Change3SwapAdd	45.2	90.0386
ChangeChange2Change3SwapAdd	50.4	91.4623
ChangeChange2Change3SwapAdd	44.1	83.0107
ChangeChange2Change3SwapAdd	51.7	81.5416
ChangeChange2Change3SwapAdd	59.0	84.841
ChangeChange2Change3SwapAdd	59.8	87.3537
ChangeChange2Change3SwapAdd	45.5	80.5756
ChangeChange2Change3SwapAdd	42.4	80.6779
ChangeChange2Change3SwapAdd	59.6	93.3385
ChangeChange2Change3SwapAdd	70.2	88.1152
ChangeChange2Change3SwapAdd	57.4	83.7887
ChangeChange2Change3SwapAdd	74.0	87.3151
ChangeChange2Change3SwapAdd	66.7	107.4037
ChangeChange2Change3SwapAdd	71.30000000000001	80.6566
ChangeChange2Change3SwapAdd	65.9	78.13
ChangeChange2Change3SwapAdd	68.6	85.4133
ChangeChange2Change3SwapAdd	53.599999999999994	96.5641
ChangeChange2Change3SwapAdd	61.1	81.0079
ChangeChange2Change3SwapAdd	45.9	95.1073
ChangeChange2Change3SwapAdd	56.2	80.6361
ChangeChange2Change3SwapAdd	36.6	89.7297
ChangeChange2Change3SwapAdd	77.1	79.4823
ChangeChange2Change3SwapAdd	67.9	89.3858
ChangeChange2Change3SwapAdd	70.2	78.6735
ChangeChange2Change3SwapAdd	60.599999999999994	78.1517
ChangeChange2Change3SwapAdd	48.9	84.8384
ChangeChange2Change3SwapAdd	43.400000000000006	84.8208
ChangeChange2Change3SwapAdd	63.599999999999994	84.3526
ChangeChange2Change3SwapAdd	62.5	82.5577
ChangeChange2Change3SwapAdd	50.6	81.2802
ChangeChange2Change3SwapAdd	58.5	90.4486
ChangeChange2Change3SwapAdd	76.8	78.0875
ChangeChange2Change3SwapAdd	68.3	73.1086
ChangeChange2Change3SwapAdd	56.5	79.28
ChangeChange2Change3SwapAdd	53.1	86.0021
ChangeChange2Change3SwapAdd	67.3	96.4867
ChangeChange2Change3SwapAdd	62.0	96.424
ChangeChange2Change3SwapAdd	61.0	75.1775
ChangeChange2Change3SwapAdd	50.2	85.3926
ChangeChange2Change3SwapAdd	42.3	84.1701
ChangeChange2Change3SwapAdd	53.6	86.2411
ChangeChange2Change3SwapAdd	75.8	86.3651
ChangeChange2Change3SwapAdd	70.19999999999999	76.9473
ChangeChange2Change3SwapAdd	52.4	78.8937
ChangeChange2Change3SwapAdd	70.8	82.66
ChangeChange2Change3SwapAdd	61.3	82.5815
ChangeChange2Change3SwapAdd	66.8	93.9363
ChangeChange2Change3SwapAdd	54.3	84.2832
ChangeChange2Change3SwapAdd	62.9	76.8178
ChangeChange2Change3SwapAdd	59.4	77.3108
ChangeChange2Change3SwapAdd	69.4	76.3696
ChangeChange2Change3SwapAdd	79.8	92.0044
ChangeChange2Change3SwapAdd	74.2	88.7581
ChangeChange2Change3SwapAdd	56.4	89.9611
ChangeChange2Change3SwapAdd	60.8	82.8485
ChangeChange2Change3SwapAdd	63.8	80.3151
ChangeChange2Change3SwapAdd	65.0	96.4956
ChangeChange2Change3SwapAdd	46.1	86.3528
ChangeChange2Change3SwapAdd	59.5	84.3302
ChangeChange2Change3SwapAdd	66.7	81.7559
ChangeChange2Change3SwapAdd	62.0	86.8772
ChangeChange2Change3SwapAdd	44.7	78.613
ChangeChange2Change3SwapAdd	59.7	77.5847
ChangeChange2Change3SwapAdd	57.7	70.1982
ChangeChange2Change3SwapAdd	65.1	82.5358
ChangeChange2Change3SwapAdd	56.1	83.2274
ChangeChange2Change3SwapAdd	50.2	75.5547
ChangeChange2Change3SwapAdd	54.0	81.0647
ChangeChange2Change3SwapAdd	81.3	86.0431
ChangeChange2Change3SwapAdd	43.0	79.8073
ChangeChange2Change3SwapAdd	66.8	89.6275
ChangeChange2Change3SwapAdd	74.4	82.6195
ChangeChange2Change3SwapAdd	64.1	88.0289
ChangeChange2Change3SwapAdd	48.800000000000004	87.6265
ChangeChange2Change3SwapAdd	69.2	80.6515
ChangeChange2Change3SwapAdd	56.699999999999996	135.4656
ChangeChange2Change3SwapAdd	52.6	103.2207
ChangeChange2Change3SwapAdd	62.7	91.4549
ChangeChange2Change3SwapAdd	51.3	81.2099
ChangeChange2Change3SwapAdd	41.1	90.8226
ChangeChange2Change3SwapAdd	50.6	83.2106
ChangeChange2Change3SwapAdd	70.3	146.6833
ChangeChange2Change3SwapAdd	89.9	86.7365
ChangeChange2Change3SwapAdd	66.0	78.664
ChangeChange2Change3SwapAdd	80.5	85.8971
ChangeChange2Change3SwapAdd	64.0	86.1039
ChangeChange2Change3SwapAdd	59.6	80.1344
ChangeChange2Change3SwapAdd	55.3	111.7032
ChangeChange2Change3SwapAdd	65.5	74.5887
ChangeChange2Change3SwapAdd	62.2	76.1831
ChangeChange2Change3SwapAdd	50.4	118.3939
ChangeChange2Change3SwapAdd	77.0	68.4835
ChangeChange2Change3SwapAdd	59.0	77.2383
ChangeChange2Change3SwapAdd	65.1	72.7074
ChangeChange2Change3SwapAdd	48.3	80.2785
ChangeChange2Change3SwapAdd	61.2	83.4807
ChangeChange2Change3SwapAdd	57.0	119.0719
ChangeChange2Change3SwapAdd	52.3	84.2272
ChangeChange2Change3SwapAdd	61.1	90.255
ChangeChange2Change3SwapAdd	60.4	97.3087
ChangeChange2Change3SwapAdd	65.2	84.6532
ChangeChange2Change3SwapAdd	93.3	87.0418
ChangeChange2Change3SwapAdd	78.7	123.7551
ChangeChange2Change3SwapAdd	73.5	80.8944
ChangeChange2Change3SwapAdd	62.0	99.4045
ChangeChange2Change3SwapAdd	70.1	72.0647
ChangeChange2Change3SwapAdd	53.7	78.9461
ChangeChange2Change3SwapAdd	67.1	78.4833
ChangeChange2Change3SwapAdd	33.5	90.8689
ChangeChange2Change3SwapAdd	68.1	84.6591
ChangeChange2Change3SwapAdd	54.800000000000004	114.8015
ChangeChange2Change3SwapAdd	66.1	84.5821
ChangeChange2Change3SwapAdd	53.6	101.8585
ChangeChange2Change3SwapAdd	36.6	93.0846
ChangeChange2Change3SwapAdd	56.9	81.3054
ChangeChange2Change3SwapAdd	51.2	82.8591
ChangeChange2Change3SwapAdd	52.9	88.9767
ChangeChange2Change3SwapAdd	44.3	75.8607
ChangeChange2Change3SwapAdd	53.9	79.9006
ChangeChange2Change3SwapAdd	76.9	85.4513
ChangeChange2Change3SwapAdd	56.0	73.7339
ChangeChange2Change3SwapAdd	54.5	65.0617
ChangeChange2Change3SwapAdd	54.2	75.3457
ChangeChange2Change3SwapAdd	63.3	80.05
ChangeChange2Change3SwapAdd	25.700000000000003	57.2027
ChangeChange2Change3SwapAdd	47.5	85.1729
ChangeChange2Change3SwapAdd	59.400000000000006	75.608
ChangeChange2Change3SwapAdd	74.8	88.333
ChangeChange2Change3SwapAdd	61.3	74.9045
ChangeChange2Change3SwapAdd	43.7	88.8385
ChangeChange2Change3SwapAdd	51.6	68.6228
ChangeChange2Change3SwapAdd	42.6	75.3079
ChangeChange2Change3SwapAdd	65.3	72.2851
ChangeChange2Change3SwapAdd	80.7	97.301
ChangeChange2Change3SwapAdd	54.2	104.0431
ChangeChange2Change3SwapAdd	55.0	76.4298
ChangeChange2Change3SwapAdd	69.2	72.7193
ChangeChange2Change3SwapAdd	57.5	72.3851
ChangeChange2Change3SwapAdd	55.300000000000004	79.1054
ChangeChange2Change3SwapAdd	73.2	68.2799
ChangeChange2Change3SwapAdd	70.3	74.7154
ChangeChange2Change3SwapAdd	56.0	72.2989
ChangeChange2Change3SwapAdd	54.1	68.2872
ChangeChange2Change3SwapAdd	65.8	113.0865
ChangeChange2Change3SwapAdd	47.9	67.7423
ChangeChange2Change3SwapAdd	54.2	76.8787
ChangeChange2Change3SwapAdd	69.6	69.0189
ChangeChange2Change3SwapAdd	90.0	74.877
ChangeChange2Change3SwapAdd	66.8	75.1987
ChangeChange2Change3SwapAdd	61.7	77.6233
ChangeChange2Change3SwapAdd	62.5	74.9476
ChangeChange2Change3SwapAdd	53.9	73.8908
ChangeChange2Change3SwapAdd	47.400000000000006	91.7843
ChangeChange2Change3SwapAdd	65.1	80.5423
ChangeChange2Change3SwapAdd	57.8	70.8539
ChangeChange2Change3SwapAdd	65.6	71.6945
ChangeChange2Change3SwapAdd	52.0	79.0766
ChangeChange2Change3SwapAdd	60.3	73.4746
ChangeChange2Change3SwapAdd	60.0	71.0786
ChangeChange2Change3SwapAdd	57.4	69.268
ChangeChange2Change3SwapAdd	59.5	97.9043
ChangeChange2Change3SwapAdd	69.4	72.5396
ChangeChange2Change3SwapAdd	51.5	73.5671
ChangeChange2Change3SwapAdd	57.8	77.5392
ChangeChange2Change3SwapAdd	64.5	74.4905
ChangeChange2Change3SwapAdd	35.400000000000006	76.9857
ChangeChange2Change3SwapAdd	52.0	89.3347
ChangeChange2Change3SwapAdd	42.2	71.406
ChangeChange2Change3SwapAdd	57.300000000000004	86.6014
ChangeChange2Change3SwapAdd	59.400000000000006	66.5761
ChangeChange2Change3SwapAdd	70.3	71.8069
ChangeChange2Change3SwapAdd	61.7	75.8251
ChangeChange2Change3SwapAdd	53.1	73.7339
ChangeChange2Change3SwapAdd	52.599999999999994	79.0264
ChangeChange2Change3SwapAdd	51.4	71.2835
ChangeChange2Change3SwapAdd	46.0	98.2478
ChangeChange2Change3SwapAdd	57.8	67.921
ChangeChange2Change3SwapAdd	57.5	71.1386
ChangeChange2Change3SwapAdd	59.1	72.7714
ChangeChange2Change3SwapAdd	46.1	101.109
ChangeChange2Change3SwapAdd	64.7	73.6565
ChangeChange2Change3SwapAdd	61.0	73.5216
ChangeChange2Change3SwapAdd	56.2	73.9414
ChangeChange2Change3SwapAdd	50.1	76.1316
ChangeChange2Change3SwapAdd	65.2	63.8803
ChangeChange2Change3SwapAdd	53.3	72.994
ChangeChange2Change3SwapAdd	54.599999999999994	69.5428
ChangeChange2Change3SwapAdd	58.2	84.2941
ChangeChange2Change3SwapAdd	56.6	87.2525
ChangeChange2Change3SwapAdd	57.4	97.8768
ChangeChange2Change3SwapAdd	83.0	75.1895
ChangeChange2Change3SwapAdd	62.3	95.6623
ChangeChange2Change3SwapAdd	71.5	72.9035
ChangeChange2Change3SwapAdd	64.5	137.7991
ChangeChange2Change3SwapAdd	63.3	81.6324
ChangeChange2Change3SwapAdd	75.3	77.2649
ChangeChange2Change3SwapAdd	58.0	73.0869
ChangeChange2Change3SwapAdd	49.9	107.4702
ChangeChange2Change3SwapAdd	64.30000000000001	94.3751
ChangeChange2Change3SwapAdd	48.8	76.1526
ChangeChange2Change3SwapAdd	66.8	81.4212
ChangeChange2Change3SwapAdd	54.7	75.8057
ChangeChange2Change3SwapAdd	54.1	76.5006
ChangeChange2Change3SwapAdd	58.4	87.4088
ChangeChange2Change3SwapAdd	64.2	110.3118
ChangeChange2Change3SwapAdd	77.6	95.4704
ChangeChange2Change3SwapAdd	54.599999999999994	72.0269
ChangeChange2Change3SwapAdd	68.0	71.6802
ChangeChange2Change3SwapAdd	44.2	73.7562
ChangeChange2Change3SwapAdd	32.800000000000004	73.6349
ChangeChange2Change3SwapAdd	52.2	77.7987
ChangeChange2Change3SwapAdd	50.7	77.1455
ChangeChange2Change3SwapAdd	65.5	74.2932
ChangeChange2Change3SwapAdd	70.9	70.3001
ChangeChange2Change3SwapAdd	55.3	69.6196
ChangeChange2Change3SwapAdd	60.0	82.228
ChangeChange2Change3SwapAdd	56.7	74.867
ChangeChange2Change3SwapAdd	69.4	82.5609
ChangeChange2Change3SwapAdd	57.3	103.346
ChangeChange2Change3SwapAdd	59.8	133.2955
ChangeChange2Change3SwapAdd	61.599999999999994	78.8547
ChangeChange2Change3SwapAdd	70.8	84.9479
ChangeChange2Change3SwapAdd	46.5	113.1655
ChangeChange2Change3SwapAdd	34.4	119.6639
ChangeChange2Change3SwapAdd	67.5	75.6273
ChangeChange2Change3SwapAdd	53.6	88.2507
ChangeChange2Change3SwapAdd	53.900000000000006	67.0387
ChangeChange2Change3SwapAdd	62.8	78.4484
ChangeChange2Change3SwapAdd	61.1	78.5847
ChangeChange2Change3SwapAdd	46.0	81.6741
ChangeChange2Change3SwapAdd	53.2	69.3296
ChangeChange2Change3SwapAdd	72.9	75.1119
ChangeChange2Change3SwapAdd	52.4	77.0645
ChangeChange2Change3SwapAdd	53.5	103.6694
ChangeChange2Change3SwapAdd	53.3	80.6247
ChangeChange2Change3SwapAdd	53.0	102.7992
ChangeChange2Change3SwapAdd	66.5	133.3282
ChangeChange2Change3SwapAdd	64.3	99.9143
ChangeChange2Change3SwapAdd	71.9	79.7215
ChangeChange2Change3SwapAdd	60.0	100.9246
ChangeChange2Change3SwapAdd	48.6	89.1143
ChangeChange2Change3SwapAdd	41.0	104.0126
ChangeChange2Change3SwapAdd	45.1	82.431
ChangeChange2Change3SwapAdd	69.6	85.2204
ChangeChange2Change3SwapAdd	71.0	116.4714
ChangeChange2Change3SwapAdd	67.69999999999999	77.2435
ChangeChange2Change3SwapAdd	52.4	75.3511
ChangeChange2Change3SwapAdd	58.1	85.504
ChangeChange2Change3SwapAdd	44.5	77.1936
ChangeChange2Change3SwapAdd	69.0	76.228
ChangeChange2Change3SwapAdd	67.2	78.3415
ChangeChange2Change3SwapAdd	47.6	79.9721
ChangeChange2Change3SwapAdd	38.7	78.849
ChangeChange2Change3SwapAdd	60.2	84.5028
ChangeChange2Change3SwapAdd	71.2	75.6666
ChangeChange2Change3SwapAdd	69.1	121.0077
ChangeChange2Change3SwapAdd	54.8	72.8759
ChangeChange2Change3SwapAdd	54.699999999999996	84.762
ChangeChange2Change3SwapAdd	60.3	81.5655
ChangeChange2Change3SwapAdd	37.3	72.7623
ChangeChange2Change3SwapAdd	64.1	69.1505
ChangeChange2Change3SwapAdd	56.6	79.7267
ChangeChange2Change3SwapAdd	77.1	83.1644
ChangeChange2Change3SwapAdd	55.5	73.4451
ChangeChange2Change3SwapAdd	44.9	76.8682
ChangeChange2Change3SwapAdd	66.2	71.9705
ChangeChange2Change3SwapAdd	60.599999999999994	77.5695
ChangeChange2Change3SwapAdd	46.800000000000004	114.5887
ChangeChange2Change3SwapAdd	66.0	78.2485
ChangeChange2Change3SwapAdd	66.8	86.1107
ChangeChange2Change3SwapAdd	57.0	73.1011
ChangeChange2Change3SwapAdd	68.0	77.4394
ChangeChange2Change3SwapAdd	54.8	80.6251
ChangeChange2Change3SwapAdd	54.3	83.9317
ChangeChange2Change3SwapAdd	76.1	75.0372
ChangeChange2Change3SwapAdd	52.8	72.1865
ChangeChange2Change3SwapAdd	62.3	74.2613
ChangeChange2Change3SwapAdd	69.3	82.709
ChangeChange2Change3SwapAdd	53.6	78.0166
ChangeChange2Change3SwapAdd	66.6	79.9123
ChangeChange2Change3SwapAdd	51.0	102.2602
ChangeChange2Change3SwapAdd	74.2	116.1171
ChangeChange2Change3SwapAdd	38.8	82.9182
ChangeChange2Change3SwapAdd	63.7	85.3378
ChangeChange2Change3SwapAdd	55.4	103.949
ChangeChange2Change3SwapAdd	48.0	78.9268
ChangeChange2Change3SwapAdd	56.8	80.1335
ChangeChange2Change3SwapAdd	50.800000000000004	78.1371
ChangeChange2Change3SwapAdd	52.5	110.313
ChangeChange2Change3SwapAdd	52.1	78.8782
ChangeChange2Change3SwapAdd	61.599999999999994	74.7968
ChangeChange2Change3SwapAdd	64.30000000000001	128.4058
ChangeChange2Change3SwapAdd	78.5	91.5275
ChangeChange2Change3SwapAdd	54.1	126.8997
ChangeChange2Change3SwapAdd	50.7	88.9812
ChangeChange2Change3SwapAdd	54.4	88.5099
ChangeChange2Change3SwapAdd	53.599999999999994	80.0064
ChangeChange2Change3SwapAdd	59.7	83.7867
ChangeChange2Change3SwapAdd	54.1	67.4339
ChangeChange2Change3SwapAdd	66.9	81.0209
ChangeChange2Change3SwapAdd	48.7	111.5439
ChangeChange2Change3SwapAdd	62.0	73.8
ChangeChange2Change3SwapAdd	50.6	87.4009
ChangeChange2Change3SwapAdd	59.1	80.9278
ChangeChange2Change3SwapAdd	61.9	76.5067
ChangeChange2Change3SwapAdd	71.0	79.4226
ChangeChange2Change3SwapAdd	65.0	76.8957
ChangeChange2Change3SwapAdd	39.7	70.0796
ChangeChange2Change3SwapAdd	73.1	75.002
ChangeChange2Change3SwapAdd	79.8	74.6416
ChangeChange2Change3SwapAdd	56.5	75.9271
ChangeChange2Change3SwapAdd	75.1	69.2875
ChangeChange2Change3SwapAdd	69.6	74.9426
ChangeChange2Change3SwapAdd	55.5	76.0141
ChangeChange2Change3SwapAdd	47.5	112.8152
ChangeChange2Change3SwapAdd	62.3	97.2006
ChangeChange2Change3SwapAdd	63.0	75.1848
ChangeChange2Change3SwapAdd	58.2	82.38
ChangeChange2Change3SwapAdd	47.900000000000006	66.7869
ChangeChange2Change3SwapAdd	48.3	89.565
ChangeChange2Change3SwapAdd	57.9	84.5989
ChangeChange2Change3SwapAdd	54.4	81.5239
ChangeChange2Change3SwapAdd	54.4	69.9799
ChangeChange2Change3SwapAdd	59.0	75.7611
ChangeChange2Change3SwapAdd	49.0	73.1703
ChangeChange2Change3SwapAdd	65.1	78.4039
ChangeChange2Change3SwapAdd	50.0	66.2354
ChangeChange2Change3SwapAdd	68.9	74.7115
ChangeChange2Change3SwapAdd	63.4	94.8611
ChangeChange2Change3SwapAdd	67.7	82.024
ChangeChange2Change3SwapAdd	48.2	78.3564
ChangeChange2Change3SwapAdd	68.80000000000001	92.8552
ChangeChange2Change3SwapAdd	49.800000000000004	80.7803
ChangeChange2Change3SwapAdd	63.7	79.2677
ChangeChange2Change3SwapAdd	52.8	78.7233
ChangeChange2Change3SwapAdd	58.4	70.2629
ChangeChange2Change3SwapAdd	60.7	77.1337
ChangeChange2Change3SwapAdd	67.7	74.1746
ChangeChange2Change3SwapAdd	46.5	70.1387
ChangeChange2Change3SwapAdd	69.1	75.3717
ChangeChange2Change3SwapAdd	35.8	100.4263
ChangeChange2Change3SwapAdd	38.9	91.0052
ChangeChange2Change3SwapAdd	55.6	96.1272
ChangeChange2Change3SwapAdd	75.6	87.2928
ChangeChange2Change3SwapAdd	56.5	88.4022
ChangeChange2Change3SwapAdd	41.2	74.7973
ChangeChange2Change3SwapAdd	61.7	73.3556
ChangeChange2Change3SwapAdd	59.7	86.8677
ChangeChange2Change3SwapAdd	50.2	66.7863
ChangeChange2Change3SwapAdd	52.7	81.3739
ChangeChange2Change3SwapAdd	60.300000000000004	90.8671
ChangeChange2Change3SwapAdd	39.0	72.0093
ChangeChange2Change3SwapAdd	64.8	95.6125
ChangeChange2Change3SwapAdd	57.1	81.1056
ChangeChange2Change3SwapAdd	45.599999999999994	98.1423
ChangeChange2Change3SwapAdd	47.2	86.581
ChangeChange2Change3SwapAdd	67.7	76.0066
ChangeChange2Change3SwapAdd	38.5	86.6629
ChangeChange2Change3SwapAdd	68.5	79.5555
ChangeChange2Change3SwapAdd	56.5	71.7423
ChangeChange2Change3SwapAdd	63.7	71.0805
ChangeChange2Change3SwapAdd	49.599999999999994	77.788
ChangeChange2Change3SwapAdd	63.099999999999994	72.5223
ChangeChange2Change3SwapAdd	76.1	72.6298
ChangeChange2Change3SwapAdd	70.9	70.1809
ChangeChange2Change3SwapAdd	75.0	77.4748
ChangeChange2Change3SwapAdd	52.8	82.0739
ChangeChange2Change3SwapAdd	76.5	66.6013
ChangeChange2Change3SwapAdd	52.2	76.7068
ChangeChange2Change3SwapAdd	73.7	69.2006
ChangeChange2Change3SwapAdd	78.30000000000001	93.6988
ChangeChange2Change3SwapAdd	81.2	69.4256
ChangeChange2Change3SwapAdd	39.0	74.447
ChangeChange2Change3SwapAdd	61.6	79.0375
ChangeChange2Change3SwapAdd	55.7	82.6819
ChangeChange2Change3SwapAdd	83.2	78.6056
ChangeChange2Change3SwapAdd	58.599999999999994	102.4595
ChangeChange2Change3SwapAdd	42.4	84.3498
ChangeChange2Change3SwapAdd	62.2	77.541
ChangeChange2Change3SwapAdd	73.1	72.689
ChangeChange2Change3SwapAdd	55.6	79.1145
ChangeChange2Change3SwapAdd	56.199999999999996	72.1773
ChangeChange2Change3SwapAdd	46.3	70.7279
ChangeChange2Change3SwapAdd	58.1	79.3533
ChangeChange2Change3SwapAdd	53.7	74.4609
ChangeChange2Change3SwapAdd	61.400000000000006	69.5266
ChangeChange2Change3SwapAdd	50.9	93.1299
ChangeChange2Change3SwapAdd	71.3	77.4981
ChangeChange2Change3SwapAdd	74.0	79.0637
ChangeChange2Change3SwapAdd	47.0	93.5102
ChangeChange2Change3SwapAdd	40.3	93.5092
ChangeChange2Change3SwapAdd	55.7	78.8867
ChangeChange2Change3SwapAdd	46.60000000000001	83.6987
ChangeChange2Change3SwapAdd	72.5	87.8758
ChangeChange2Change3SwapAdd	52.8	84.6644
